timepoint,animal_ID,colony,pitch,zero_crossings,duration,entropy_variance,mean_entropy,maximum_entropy,broadband,voiced_perc,bandwidth,n_peaks
20,0280,boffin,2408.335790596562,0.2584410755814123,0.1356403430937592,9.000918316138066e-05,0.006667714905407757,0.027792955303703612,0.2858733660020298,0.5972998044061448,1680.8075630319502,5.12112493559991
53,0280,boffin,2955.9702547534052,0.2702331169837083,0.12159515575317646,2.4589831080491692e-05,0.0014946912001935282,0.017330107222511368,0.014276627428298447,0.9431285266401775,1604.9260181301354,1.3020616991932772
17,0280,boffin,2859.7620507799743,0.2824694995828939,0.1246007876834944,7.647658139921857e-05,0.006280961934992409,0.024404984589860946,0.3135682028419917,0.5213433271966954,1711.811247807445,5.003399091465563
46,0280,boffin,3114.2001138274604,0.3033900468943314,0.13708358197079998,5.664673924679346e-05,0.0044788914854428305,0.02232318662577328,0.14038570436307227,0.8109212517865348,1594.7327708001808,2.5356405964615205
22,0280,boffin,2311.946239487396,0.25584134201461906,0.13747896666454743,0.0001012471543759945,0.006281972524532099,0.030599650944530453,0.2589632408396861,0.6426349339861184,1806.8063076046712,4.374494148386297
15,0280,boffin,2521.6151505965254,0.27713357488317525,0.12590585659551173,9.270925320220849e-05,0.008733442234519509,0.0326497846250217,0.49810329173513357,0.5204236037674318,1888.0202108168764,5.613142902300158
11,0280,boffin,2363.764519407678,0.3106788594472266,0.0949197950785252,0.00032563532807560933,0.01847141218623197,0.06266608741654138,0.5527639371017279,0.47116803761875325,1995.5645871776976,5.263214689650369
7,0280,boffin,2162.580714202678,0.29477240426057977,0.10815141207998345,0.00022341372390712746,0.013484480631702244,0.046886431862046524,0.5206668976974362,0.45632736530116574,1950.5692153622995,4.713104170626376
36,0280,boffin,2801.3724481140885,0.28129208450535353,0.16001090179661606,0.00010411510092726737,0.004063493300116346,0.024400047448418203,0.19226407137609802,0.7693345589873639,1689.652529346476,3.544415524095302
29,0280,boffin,2606.3055355697734,0.27194642403069585,0.15963662831387695,3.630995865979083e-05,0.002130825097092527,0.02479546149803507,0.13418511357099,0.8331813731617005,1686.898875124336,2.591460686204906
59,0280,boffin,3073.2321701869146,0.2877062661622377,0.12434510312061328,1.204553642432422e-05,0.0009958802889147673,0.01532250938977471,0.0012521372185237722,0.9581451281739118,1705.7621744010378,1.10449566037746
55,0280,boffin,2965.9210441553114,0.2827365014985828,0.14629829566235092,2.2973702526657337e-05,0.0011763542059600228,0.01772762404095984,0.008197150993662715,0.9458272110155785,1760.472773321824,1.2345914138083904
51,0280,boffin,3357.0093542077248,0.30807474308132293,0.12767461914343198,3.6382521747568074e-05,0.002356834709942166,0.01850505288190864,0.020167635158094884,0.9041118914232378,1697.0896377226006,1.3546592983936292
41,0280,boffin,2898.6531665288203,0.27033969836144156,0.1356688297438791,2.190968269190683e-05,0.00242502227215528,0.01682433317089664,0.10399217776408883,0.8743799670278153,1550.29312092496,2.842498831752254
13,0280,boffin,2875.705060233217,0.3372688793535599,0.11353331173739334,7.258503929665585e-05,0.003977242558583156,0.024462617027933436,0.22152995473014767,0.7716358641505591,1833.9850803854574,2.7195922733557127
9,0280,boffin,3397.202468432862,0.3665184065023128,0.0915306122448979,0.000120351925146021,0.009072585732837089,0.04070841611817751,0.4854189184681437,0.4425667184409708,1662.6856999475135,4.537341952797992
