data,vocal_type,day,vocal_int,timepoint,animal_id,colony
0.6923076923076923,co,36,1,11,0280,boffin
0.057692307692307696,ph,36,2,11,0280,boffin
0.1346153846153846,sq,36,3,11,0280,boffin
0.019230769230769232,ch,36,4,11,0280,boffin
0.009615384615384616,other,36,5,11,0280,boffin
0.04938271604938271,sc,29,0,12,0280,boffin
0.6419753086419753,co,29,1,12,0280,boffin
0.2962962962962963,ph,29,2,12,0280,boffin
0.012345679012345678,sq,29,3,12,0280,boffin
0.0,ch,29,4,12,0280,boffin
0.0,other,29,5,12,0280,boffin
1.0,sc,59,0,13,0280,boffin
0.0,co,59,1,13,0280,boffin
0.0,ph,59,2,13,0280,boffin
0.0,sq,59,3,13,0280,boffin
0.0,ch,59,4,13,0280,boffin
0.0,other,59,5,13,0280,boffin
0.967741935483871,sc,55,0,14,0280,boffin
0.025806451612903226,co,55,1,14,0280,boffin
0.0,ph,55,2,14,0280,boffin
0.0064516129032258064,sq,55,3,14,0280,boffin
0.0,ch,55,4,14,0280,boffin
0.0,other,55,5,14,0280,boffin
0.9647887323943662,sc,51,0,15,0280,boffin
0.0,co,51,1,15,0280,boffin
0.0,ph,51,2,15,0280,boffin
0.028169014084507043,sq,51,3,15,0280,boffin
0.0,ch,51,4,15,0280,boffin
0.007042253521126761,other,51,5,15,0280,boffin
0.31336405529953915,sc,41,0,16,0280,boffin
0.6728110599078341,co,41,1,16,0280,boffin
0.004608294930875576,ph,41,2,16,0280,boffin
0.0,sq,41,3,16,0280,boffin
0.009216589861751152,ch,41,4,16,0280,boffin
0.0,other,41,5,16,0280,boffin
0.0,sc,13,0,17,0280,boffin
0.4666666666666667,co,13,1,17,0280,boffin
0.3238095238095238,ph,13,2,17,0280,boffin
0.009523809523809525,sq,13,3,17,0280,boffin
0.09523809523809523,ch,13,4,17,0280,boffin
0.10476190476190476,other,13,5,17,0280,boffin
0.0,sc,9,0,18,0280,boffin
0.17763157894736842,co,9,1,18,0280,boffin
0.19736842105263158,ph,9,2,18,0280,boffin
0.5131578947368421,sq,9,3,18,0280,boffin
0.03289473684210526,ch,9,4,18,0280,boffin
0.07894736842105263,other,9,5,18,0280,boffin
0.1686046511627907,sc,38,0,19,0280,boffin
0.7732558139534884,co,38,1,19,0280,boffin
0.0,ph,38,2,19,0280,boffin
0.040697674418604654,sq,38,3,19,0280,boffin
0.01744186046511628,ch,38,4,19,0280,boffin
0.0,other,38,5,19,0280,boffin
0.0,sc,5,0,20,0280,boffin
0.07017543859649122,co,5,1,20,0280,boffin
0.03508771929824561,ph,5,2,20,0280,boffin
0.2631578947368421,sq,5,3,20,0280,boffin
0.49122807017543857,ch,5,4,20,0280,boffin
0.14035087719298245,other,5,5,20,0280,boffin
0.0379746835443038,sc,31,0,21,0280,boffin
0.620253164556962,co,31,1,21,0280,boffin
0.31645569620253167,ph,31,2,21,0280,boffin
0.012658227848101266,sq,31,3,21,0280,boffin
0.012658227848101266,ch,31,4,21,0280,boffin
0.0,other,31,5,21,0280,boffin
0.10714285714285714,sc,27,0,22,0280,boffin
0.7023809523809523,co,27,1,22,0280,boffin
0.047619047619047616,ph,27,2,22,0280,boffin
0.0,sq,27,3,22,0280,boffin
0.03571428571428571,ch,27,4,22,0280,boffin
0.10714285714285714,other,27,5,22,0280,boffin
0.0,sc,1,0,23,0280,boffin
0.11320754716981132,co,1,1,23,0280,boffin
0.0,ph,1,2,23,0280,boffin
0.6981132075471698,sq,1,3,23,0280,boffin
0.18867924528301888,ch,1,4,23,0280,boffin
0.0,other,1,5,23,0280,boffin
0.9929577464788732,sc,57,0,0,0281,boffin
0.0,co,57,1,0,0281,boffin
0.0,ph,57,2,0,0281,boffin
0.007042253521126761,sq,57,3,0,0281,boffin
0.0,ch,57,4,0,0281,boffin
0.0,other,57,5,0,0281,boffin
0.0,sc,3,0,1,0281,boffin
0.08,co,3,1,1,0281,boffin
0.21333333333333335,ph,3,2,1,0281,boffin
0.08,sq,3,3,1,0281,boffin
0.08,ch,3,4,1,0281,boffin
0.5466666666666666,other,3,5,1,0281,boffin
0.0,sc,24,0,2,0281,boffin
0.7340425531914894,co,24,1,2,0281,boffin
0.19148936170212766,ph,24,2,2,0281,boffin
0.031914893617021274,sq,24,3,2,0281,boffin
0.0,ch,24,4,2,0281,boffin
0.0425531914893617,other,24,5,2,0281,boffin
0.0,sc,20,0,3,0281,boffin
0.5181818181818182,co,20,1,3,0281,boffin
0.09090909090909091,ph,20,2,3,0281,boffin
0.2545454545454545,sq,20,3,3,0281,boffin
0.05454545454545454,ch,20,4,3,0281,boffin
0.08181818181818182,other,20,5,3,0281,boffin
0.9819277108433735,sc,53,0,4,0281,boffin
0.018072289156626505,co,53,1,4,0281,boffin
0.0,ph,53,2,4,0281,boffin
0.0,sq,53,3,4,0281,boffin
0.0,ch,53,4,4,0281,boffin
0.0,other,53,5,4,0281,boffin
0.0,sc,17,0,5,0281,boffin
0.7314814814814815,co,17,1,5,0281,boffin
0.037037037037037035,ph,17,2,5,0281,boffin
0.12037037037037036,sq,17,3,5,0281,boffin
0.046296296296296294,ch,17,4,5,0281,boffin
0.06481481481481481,other,17,5,5,0281,boffin
0.9090909090909091,sc,46,0,6,0281,boffin
0.022727272727272728,co,46,1,6,0281,boffin
0.015151515151515152,ph,46,2,6,0281,boffin
0.05303030303030303,sq,46,3,6,0281,boffin
0.0,ch,46,4,6,0281,boffin
0.0,other,46,5,6,0281,boffin
0.0,sc,22,0,7,0281,boffin
0.6,co,22,1,7,0281,boffin
0.044444444444444446,ph,22,2,7,0281,boffin
0.2,sq,22,3,7,0281,boffin
0.011111111111111112,ch,22,4,7,0281,boffin
0.14444444444444443,other,22,5,7,0281,boffin
0.0,sc,15,0,8,0281,boffin
